code,rose_3y,rank_3y,rank_r_3y,name,rose_2y,rank_2y,rank_r_2y,rose_1y,rank_1y,rank_r_1y,rose_6m,rank_6m,rank_r_6m,rose_3m,rank_3m,rank_r_3m
008001,60.94,1496,0.19728339707239878,鹏华中证500ETF联接C,60.94,1494,0.19701964921535012,60.94,1494,0.19701964921535012,60.94,1496,0.19728339707239878,60.94,1496,0.19728339707239878
008011,1.17,6459,0.8517737043386523,前海联合润盈短债C,1.17,6457,0.8515099564816035,1.17,6457,0.8515099564816035,1.17,6459,0.8517737043386523,1.17,6459,0.8517737043386523
008016,1.74,6082,0.8020572332849796,嘉实中债3-5年国开债指数C,1.74,6081,0.8019253593564553,1.74,6081,0.8019253593564553,1.74,6082,0.8020572332849796,1.74,6082,0.8020572332849796
008021,133.61,94,0.01239614928128709,华富中证人工智能产业ETF联接C,133.61,94,0.01239614928128709,133.61,94,0.01239614928128709,133.61,94,0.01239614928128709,133.61,94,0.01239614928128709
008026,11.1,4533,0.5977845180007912,汇添富稳健增长混合C,11.1,4534,0.5979163919293156,11.1,4534,0.5979163919293156,11.1,4533,0.5977845180007912,11.1,4533,0.5977845180007912
008036,6.54,4987,0.6576552815508374,蜂巢恒利债券C,6.54,4987,0.6576552815508374,6.54,4987,0.6576552815508374,6.54,4987,0.6576552815508374,6.54,4987,0.6576552815508374
008038,50.55,2110,0.27825398918633787,兴银先锋成长混合C,50.55,2105,0.2775946195437162,50.55,2105,0.2775946195437162,50.55,2110,0.27825398918633787,50.55,2110,0.27825398918633787
008043,1.92,5884,0.775946195437162,兴业中证银行50金融债指数C,1.92,5883,0.7758143215086377,1.92,5883,0.7758143215086377,1.92,5884,0.775946195437162,1.92,5884,0.775946195437162
008045,7.51,4862,0.641171040485296,博远增强回报债券C,7.51,4862,0.641171040485296,7.51,4862,0.641171040485296,7.51,4862,0.641171040485296,7.51,4862,0.641171040485296
008051,54.9,1823,0.24040617169985493,同泰慧择混合C,54.9,1822,0.2402742977713306,54.9,1822,0.2402742977713306,54.9,1823,0.24040617169985493,54.9,1823,0.24040617169985493
008053,51.07,2081,0.27442964525913227,工银湾创100ETF联接C,51.07,2078,0.27403402347355926,51.07,2078,0.27403402347355926,51.07,2081,0.27442964525913227,51.07,2081,0.27442964525913227
008055,3.16,5397,0.711723592245813,汇添富中债7-10年国开债C,3.16,5397,0.711723592245813,3.16,5397,0.711723592245813,3.16,5397,0.711723592245813,3.16,5397,0.711723592245813
008057,39.53,2900,0.3824343927205591,南方上证50增强C,39.53,2900,0.3824343927205591,39.53,2900,0.3824343927205591,39.53,2900,0.3824343927205591,39.53,2900,0.3824343927205591
008059,8.97,4715,0.6217855729922195,鹏华鑫享稳健混合C,8.97,4715,0.6217855729922195,8.97,4715,0.6217855729922195,8.97,4715,0.6217855729922195,8.97,4715,0.6217855729922195
008066,63.34,1383,0.18238164314914942,汇添富中盘积极成长混合C,63.34,1384,0.18251351707767374,63.34,1384,0.18251351707767374,63.34,1383,0.18238164314914942,63.34,1383,0.18238164314914942
008068,1.58,6219,0.8201239614928129,圆信永丰丰和C,1.58,6216,0.8197283397072399,1.58,6216,0.8197283397072399,1.58,6219,0.8201239614928129,1.58,6219,0.8201239614928129
008070,6.37,5006,0.6601608861927997,鹏扬富利增强债C,6.37,5006,0.6601608861927997,6.37,5006,0.6601608861927997,6.37,5006,0.6601608861927997,6.37,5006,0.6601608861927997
008076,32.96,3350,0.44177766055650797,招商核心优选股票C,32.96,3350,0.44177766055650797,32.96,3350,0.44177766055650797,32.96,3350,0.44177766055650797,32.96,3350,0.44177766055650797
008083,67.52,1218,0.16062244494263483,国寿安保研究精选混合C,67.52,1212,0.15983120137148885,67.52,1212,0.15983120137148885,67.52,1218,0.16062244494263483,67.52,1218,0.16062244494263483
008084,93.92,483,0.06369510747725175,海富通先进制造股票C,93.92,483,0.06369510747725175,93.92,483,0.06369510747725175,93.92,483,0.06369510747725175,93.92,483,0.06369510747725175
008087,119.78,156,0.020572332849795594,华夏中证5G通信主题ETF联接C,119.78,155,0.020440458921271266,119.78,155,0.020440458921271266,119.78,156,0.020572332849795594,119.78,156,0.020572332849795594
008089,37.19,3088,0.4072266912831333,华夏房地产ETF联接C,37.19,3088,0.4072266912831333,37.19,3088,0.4072266912831333,37.19,3088,0.4072266912831333,37.19,3088,0.4072266912831333
008092,18.46,4088,0.539100619807464,中信保诚红利精选混合C,19.14,4060,0.5354081498087828,19.14,4060,0.5354081498087828,18.46,4088,0.539100619807464,18.46,4088,0.539100619807464
008096,3.98,5281,0.6964262165369907,中银亚太精选债券(QDII)人民币C,3.98,5280,0.6962943426084663,3.98,5280,0.6962943426084663,3.98,5281,0.6964262165369907,3.98,5281,0.6964262165369907
008106,1.64,6163,0.8127390214954503,博时富瑞纯债债券C,1.64,6163,0.8127390214954503,1.64,6163,0.8127390214954503,1.64,6163,0.8127390214954503,1.64,6163,0.8127390214954503
008109,1.48,6312,0.8323882368455756,国联安短债债券C,1.48,6311,0.8322563629170513,1.48,6311,0.8322563629170513,1.48,6312,0.8323882368455756,1.48,6312,0.8323882368455756
008113,52.96,1945,0.2564947909798233,中泰中证500指数增强C,52.07,2017,0.2659897138335751,52.07,2017,0.2659897138335751,52.96,1945,0.2564947909798233,52.96,1945,0.2564947909798233
008115,24.77,3796,0.5005934326783595,天弘中证红利低波动100联接C,24.77,3794,0.5003296848213108,24.77,3794,0.5003296848213108,24.77,3796,0.5005934326783595,24.77,3796,0.5005934326783595
008121,113.29,197,0.025979163919293155,万家自主创新混合C,114.25,193,0.025451668205195833,114.25,193,0.025451668205195833,113.29,197,0.025979163919293155,113.29,197,0.025979163919293155
008123,1.65,6151,0.8111565343531584,南方皓元短债债券C,1.65,6151,0.8111565343531584,1.65,6151,0.8111565343531584,1.65,6151,0.8111565343531584,1.65,6151,0.8111565343531584
008124,47.86,2272,0.2996175656072794,中邮中证500指数增强C,47.86,2269,0.29922194382170647,47.86,2269,0.29922194382170647,47.86,2272,0.2996175656072794,47.86,2272,0.2996175656072794
008126,2.17,5695,0.7510220229460636,创金合信中债1-3年国开债C,2.17,5696,0.7511538968745879,2.17,5696,0.7511538968745879,2.17,5695,0.7510220229460636,2.17,5695,0.7510220229460636
008127,8.38,4774,0.629566134775155,广发趋势优选灵活配置混合C,8.38,4774,0.629566134775155,8.38,4774,0.629566134775155,8.38,4774,0.629566134775155,8.38,4774,0.629566134775155
008129,67.36,1225,0.16154556244230517,湘财长源股票型C,67.36,1220,0.1608861927996835,67.36,1220,0.1608861927996835,67.36,1225,0.16154556244230517,67.36,1225,0.16154556244230517
008136,26.45,3711,0.4893841487537914,九泰科盈价值混合C,26.45,3707,0.48885665303969406,26.45,3707,0.48885665303969406,26.45,3711,0.4893841487537914,26.45,3711,0.4893841487537914
008137,74.71,963,0.1269945931689305,九泰天奕量化价值混合C,74.71,962,0.12686271924040618,74.71,962,0.12686271924040618,74.71,963,0.1269945931689305,74.71,963,0.1269945931689305
008143,41.76,2720,0.35869708558617963,工银黄金ETF联接C,41.76,2720,0.35869708558617963,41.76,2720,0.35869708558617963,41.76,2720,0.35869708558617963,41.76,2720,0.35869708558617963
008155,43.51,2586,0.3410259791639193,嘉实中证医药健康100策略ETF联接C,43.51,2587,0.3411578530924436,43.51,2587,0.3411578530924436,43.51,2586,0.3410259791639193,43.51,2586,0.3410259791639193
008159,41.33,2758,0.3637082948701042,招商盛鑫优选3个月持有(FOF)C,41.33,2758,0.3637082948701042,41.33,2758,0.3637082948701042,41.33,2758,0.3637082948701042,41.33,2758,0.3637082948701042
008162,9.91,4636,0.6113675326387973,浦银经济带崛起混合C,9.91,4636,0.6113675326387973,9.91,4636,0.6113675326387973,9.91,4636,0.6113675326387973,9.91,4636,0.6113675326387973
008164,20.9,3978,0.5245944876697877,南方红利低波50ETF联接C,20.9,3977,0.5244626137412634,20.9,3977,0.5244626137412634,20.9,3978,0.5245944876697877,20.9,3978,0.5245944876697877
008167,39.11,2937,0.3873137280759594,工银消费股票C,39.11,2935,0.38704998021891074,39.11,2935,0.38704998021891074,39.11,2937,0.3873137280759594,39.11,2937,0.3873137280759594
008173,2.46,5553,0.7322959250956086,兴全稳泰债券C,2.46,5552,0.7321640511670843,2.46,5552,0.7321640511670843,2.46,5553,0.7322959250956086,2.46,5553,0.7322959250956086
008175,55.28,1803,0.23776869312936832,国泰蓝筹精选混合C,55.28,1803,0.23776869312936832,55.28,1803,0.23776869312936832,55.28,1803,0.23776869312936832,55.28,1803,0.23776869312936832
008176,9.66,4649,0.6130818937096136,长信利保债券C,9.66,4650,0.613213767638138,9.66,4650,0.613213767638138,9.66,4649,0.6130818937096136,9.66,4649,0.6130818937096136
008179,38.78,2961,0.39047870236054333,同泰慧盈混合C,38.78,2958,0.3900830805749703,38.78,2958,0.3900830805749703,38.78,2961,0.39047870236054333,38.78,2961,0.39047870236054333
008181,58.76,1604,0.2115257813530265,同泰慧利混合C,58.76,1600,0.2109982856389292,58.76,1600,0.2109982856389292,58.76,1604,0.2115257813530265,58.76,1604,0.2115257813530265
008182,115.56,183,0.024132928919952525,方正富邦信泓混合C,115.56,183,0.024132928919952525,115.56,183,0.024132928919952525,115.56,183,0.024132928919952525,115.56,183,0.024132928919952525
008184,39.36,2918,0.3848081234339971,新华沪深300指数增强C,39.36,2919,0.38493999736252144,39.36,2919,0.38493999736252144,39.36,2918,0.3848081234339971,39.36,2918,0.3848081234339971
008187,98.22,397,0.052353949624159304,淳厚信睿混合C,97.61,403,0.053145193195305286,97.61,403,0.053145193195305286,98.22,397,0.052353949624159304,98.22,397,0.052353949624159304
008190,46.7,2343,0.3089806145325069,国泰中证钢铁ETF联接C,46.7,2341,0.3087168666754583,46.7,2341,0.3087168666754583,46.7,2343,0.3089806145325069,46.7,2343,0.3089806145325069
008205,1.54,6255,0.8248714229196887,交银稳利中短债债券C,1.54,6255,0.8248714229196887,1.54,6255,0.8248714229196887,1.54,6255,0.8248714229196887,1.54,6255,0.8248714229196887
008210,10.63,4566,0.6021363576420942,南方宝泰一年混合C,10.63,4567,0.6022682315706185,10.63,4567,0.6022682315706185,10.63,4566,0.6021363576420942,10.63,4566,0.6021363576420942
008212,61.79,1449,0.19108532243175524,华夏新机遇混合C,61.79,1448,0.1909534485032309,61.79,1448,0.1909534485032309,61.79,1449,0.19108532243175524,61.79,1449,0.19108532243175524
008213,6.85,4944,0.6519847026242912,华夏新起点混合C,6.85,4944,0.6519847026242912,6.85,4944,0.6519847026242912,6.85,4944,0.6519847026242912,6.85,4944,0.6519847026242912
008221,15.34,4236,0.558617961229065,兴业聚鑫灵活配置混合C,15.34,4237,0.5587498351575894,15.34,4237,0.5587498351575894,15.34,4236,0.558617961229065,15.34,4236,0.558617961229065
008222,27.53,3653,0.4817354608993802,兴业机遇债券C,27.53,3652,0.48160358697085587,27.53,3652,0.48160358697085587,27.53,3653,0.4817354608993802,27.53,3653,0.4817354608993802
008228,48.84,2208,0.29117763418172227,宝盈研究精选混合C,48.84,2206,0.29091388632467363,48.84,2206,0.29091388632467363,48.84,2208,0.29117763418172227,48.84,2208,0.29117763418172227
008233,4.93,5158,0.6802057233284979,中银恒优12个月持有期债券C,4.93,5157,0.6800738493999736,4.93,5157,0.6800738493999736,4.93,5158,0.6802057233284979,4.93,5158,0.6802057233284979
008239,43.32,2596,0.3423447184491626,中泰沪深300增强C,43.55,2583,0.3406303573783463,43.55,2583,0.3406303573783463,43.32,2596,0.3423447184491626,43.32,2596,0.3423447184491626
008241,34.23,3276,0.4320189898457075,东财上证50C,34.23,3277,0.43215086377423184,34.23,3277,0.43215086377423184,34.23,3276,0.4320189898457075,34.23,3276,0.4320189898457075
008243,0.84,6527,0.8607411314783068,英大通盈纯债债券C,0.84,6526,0.8606092575497825,0.84,6526,0.8606092575497825,0.84,6527,0.8607411314783068,0.84,6527,0.8607411314783068
008246,37.46,3059,0.4034023473559277,圆信永丰致优混合C,37.46,3060,0.40353422128445204,37.46,3060,0.40353422128445204,37.46,3059,0.4034023473559277,37.46,3059,0.4034023473559277
008252,52.99,1944,0.25636291705129893,汇安宜创量化精选混合C,52.99,1943,0.2562310431227746,52.99,1943,0.2562310431227746,52.99,1944,0.25636291705129893,52.99,1944,0.25636291705129893
008254,30.57,3493,0.46063563233548727,华宝致远混合(QDII)C,30.57,3493,0.46063563233548727,30.57,3493,0.46063563233548727,30.57,3493,0.46063563233548727,30.57,3493,0.46063563233548727
008257,1.54,6256,0.8250032968482132,南方中债1-5年国开行债券指数C,1.54,6256,0.8250032968482132,1.54,6256,0.8250032968482132,1.54,6256,0.8250032968482132,1.54,6256,0.8250032968482132
008259,57.93,1645,0.21693261242252407,中银证券中证500ETF联接C,57.93,1642,0.2165369906369511,57.93,1642,0.2165369906369511,57.93,1645,0.21693261242252407,57.93,1645,0.21693261242252407
008262,61.16,1481,0.19530528814453382,招商研究优选股票C,61.16,1480,0.1951734142160095,61.16,1480,0.1951734142160095,61.16,1481,0.19530528814453382,61.16,1481,0.19530528814453382
008265,60.15,1537,0.20269022814189636,南方ESG股票C,60.15,1535,0.2024264802848477,60.15,1535,0.2024264802848477,60.15,1537,0.20269022814189636,60.15,1537,0.20269022814189636
008267,1.28,6423,0.8470262429117763,华夏鼎明债券C,1.28,6420,0.8466306211262034,1.28,6420,0.8466306211262034,1.28,6423,0.8470262429117763,1.28,6423,0.8470262429117763
008270,35.32,3209,0.42318343663457736,大成睿享混合C,35.32,3210,0.4233153105631017,35.32,3210,0.4233153105631017,35.32,3209,0.42318343663457736,35.32,3209,0.42318343663457736
008272,24.86,3792,0.5000659369642622,大成优势企业混合C,24.86,3790,0.4998021891072135,24.86,3790,0.4998021891072135,24.86,3792,0.5000659369642622,24.86,3792,0.5000659369642622
008275,17.06,4146,0.5467493076618752,大成行业先锋混合C,17.06,4146,0.5467493076618752,17.06,4146,0.5467493076618752,17.06,4146,0.5467493076618752,17.06,4146,0.5467493076618752
008280,8.86,4728,0.6234999340630357,国泰中证煤炭ETF联接C,8.86,4728,0.6234999340630357,8.86,4728,0.6234999340630357,8.86,4728,0.6234999340630357,8.86,4728,0.6234999340630357
008282,107.61,252,0.03323222998813135,国泰CES半导体芯片行业ETF联接C,107.61,252,0.03323222998813135,107.61,252,0.03323222998813135,107.61,252,0.03323222998813135,107.61,252,0.03323222998813135
008295,65.49,1291,0.170249241724911,朱雀企业优胜C,65.49,1287,0.16972174601081366,65.49,1287,0.16972174601081366,65.49,1291,0.170249241724911,65.49,1291,0.170249241724911
008299,33.11,3337,0.4400632994856917,华夏中证银行ETF联接C,33.11,3337,0.4400632994856917,33.11,3337,0.4400632994856917,33.11,3337,0.4400632994856917,33.11,3337,0.4400632994856917
008304,21.22,3969,0.5234076223130687,宝盈龙头优选股票C,21.22,3968,0.5232757483845444,21.22,3968,0.5232757483845444,21.22,3969,0.5234076223130687,21.22,3969,0.5234076223130687
008305,21.11,3970,0.523539496241593,大摩量化配置混合C,21.11,3969,0.5234076223130687,21.11,3969,0.5234076223130687,21.11,3970,0.523539496241593,21.11,3970,0.523539496241593
008312,37.01,3107,0.40973229592509564,圆信永丰优选价值C,37.01,3106,0.40960042199657126,37.01,3106,0.40960042199657126,37.01,3107,0.40973229592509564,37.01,3107,0.40973229592509564
008315,68.14,1197,0.1578530924436239,摩根慧选成长股票C,68.14,1193,0.15732559672952656,68.14,1193,0.15732559672952656,68.14,1197,0.1578530924436239,68.14,1197,0.1578530924436239
008319,74.64,966,0.1273902149545035,博道久航混合C,74.64,965,0.12725834102597916,74.64,965,0.12725834102597916,74.64,966,0.1273902149545035,74.64,966,0.1273902149545035
008320,5.91,5062,0.6675458261901622,鹏华全球中短债(QDII)人民币C,5.91,5062,0.6675458261901622,5.91,5062,0.6675458261901622,5.91,5062,0.6675458261901622,5.91,5062,0.6675458261901622
008327,140.36,60,0.007912435711459845,东财通信C,140.36,60,0.007912435711459845,140.36,60,0.007912435711459845,140.36,60,0.007912435711459845,140.36,60,0.007912435711459845
008332,29.89,3533,0.4659105894764605,万家可转债债券C,29.61,3549,0.46802057233284977,29.61,3549,0.46802057233284977,29.89,3533,0.4659105894764605,29.89,3533,0.4659105894764605
008337,10.28,4597,0.6062244494263485,宝盈祥裕增强回报混合C,10.28,4597,0.6062244494263485,10.28,4597,0.6062244494263485,10.28,4597,0.6062244494263485,10.28,4597,0.6062244494263485
008341,2.23,5661,0.7465383093762363,华富中债-安徽信用债C,2.23,5661,0.7465383093762363,2.23,5661,0.7465383093762363,2.23,5661,0.7465383093762363,2.23,5661,0.7465383093762363
008346,20.81,3984,0.5253857312409337,南华瑞泽债券C,20.81,3983,0.5252538573124094,20.81,3983,0.5252538573124094,20.81,3984,0.5253857312409337,20.81,3984,0.5253857312409337
008348,60.66,1516,0.1999208756428854,中信建投甄选混合C,60.66,1514,0.19965712778583675,60.66,1514,0.19965712778583675,60.66,1516,0.1999208756428854,60.66,1516,0.1999208756428854
008354,27.43,3657,0.4822629566134775,宏利消费行业量化精选混合C,27.43,3656,0.4821310826849532,27.43,3656,0.4821310826849532,27.43,3657,0.4822629566134775,27.43,3657,0.4822629566134775
008374,34.77,3244,0.4277990241329289,华泰柏瑞景气回报一年持有期混合C,34.77,3243,0.4276671502044046,34.77,3243,0.4276671502044046,34.77,3244,0.4277990241329289,34.77,3244,0.4277990241329289
008376,66.8,1243,0.1639192931557431,中欧启航三年混合C,66.8,1240,0.16352367137017013,66.8,1240,0.16352367137017013,66.8,1243,0.1639192931557431,66.8,1243,0.1639192931557431
008385,4.5,5217,0.6879862851114334,银华汇益一年持有期混合C,4.5,5217,0.6879862851114334,4.5,5217,0.6879862851114334,4.5,5217,0.6879862851114334,4.5,5217,0.6879862851114334
008391,44.3,2521,0.33245417380983777,国联安沪深300ETF联接C,44.3,2519,0.33219042595278914,44.3,2519,0.33219042595278914,44.3,2521,0.33245417380983777,44.3,2521,0.33245417380983777
008392,1.58,6220,0.8202558354213372,兴业优债增利债券C,1.58,6218,0.8199920875642885,1.58,6218,0.8199920875642885,1.58,6220,0.8202558354213372,1.58,6220,0.8202558354213372
008395,1.39,6377,0.8409600421996571,方正富邦恒利纯债C,1.39,6374,0.8405644204140842,1.39,6374,0.8405644204140842,1.39,6377,0.8409600421996571,1.39,6377,0.8409600421996571
008397,60.4,1526,0.2012396149281287,博时中证500ETF联接C,60.4,1524,0.20097586707108006,60.4,1524,0.20097586707108006,60.4,1526,0.2012396149281287,60.4,1526,0.2012396149281287
008400,77.74,859,0.11327970460240011,华泰柏瑞中证科技ETF联接C,77.74,859,0.11327970460240011,77.74,859,0.11327970460240011,77.74,859,0.11327970460240011,77.74,859,0.11327970460240011
008405,32.08,3405,0.44903072662534615,华泰紫金泰盈混合C,32.08,3405,0.44903072662534615,32.08,3405,0.44903072662534615,32.08,3405,0.44903072662534615,32.08,3405,0.44903072662534615
